filename,date,time,frame_number,prey_event,prey_type
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_348,2016-10-20,07:50:19,348,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_349,2016-10-20,07:50:19,349,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_350,2016-10-20,07:50:19,350,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_351,2016-10-20,07:50:19,351,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_352,2016-10-20,07:50:19,352,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_353,2016-10-20,07:50:19,353,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_354,2016-10-20,07:50:19,354,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_355,2016-10-20,07:50:19,355,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_356,2016-10-20,07:50:19,356,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_357,2016-10-20,07:50:19,357,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_358,2016-10-20,07:50:19,358,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_19_359,2016-10-20,07:50:19,359,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_360,2016-10-20,07:50:20,360,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_361,2016-10-20,07:50:20,361,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_362,2016-10-20,07:50:20,362,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_363,2016-10-20,07:50:20,363,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_364,2016-10-20,07:50:20,364,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_365,2016-10-20,07:50:20,365,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_366,2016-10-20,07:50:20,366,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_367,2016-10-20,07:50:20,367,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_368,2016-10-20,07:50:20,368,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_369,2016-10-20,07:50:20,369,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_370,2016-10-20,07:50:20,370,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_371,2016-10-20,07:50:20,371,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_372,2016-10-20,07:50:20,372,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_373,2016-10-20,07:50:20,373,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_374,2016-10-20,07:50:20,374,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_375,2016-10-20,07:50:20,375,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_376,2016-10-20,07:50:20,376,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_377,2016-10-20,07:50:20,377,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_378,2016-10-20,07:50:20,378,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_379,2016-10-20,07:50:20,379,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_380,2016-10-20,07:50:20,380,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_381,2016-10-20,07:50:20,381,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_382,2016-10-20,07:50:20,382,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_383,2016-10-20,07:50:20,383,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_384,2016-10-20,07:50:20,384,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_385,2016-10-20,07:50:20,385,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_386,2016-10-20,07:50:20,386,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_387,2016-10-20,07:50:20,387,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_388,2016-10-20,07:50:20,388,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_20_389,2016-10-20,07:50:20,389,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_390,2016-10-20,07:50:21,390,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_391,2016-10-20,07:50:21,391,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_392,2016-10-20,07:50:21,392,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_393,2016-10-20,07:50:21,393,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_394,2016-10-20,07:50:21,394,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_395,2016-10-20,07:50:21,395,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_396,2016-10-20,07:50:21,396,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_397,2016-10-20,07:50:21,397,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_398,2016-10-20,07:50:21,398,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_399,2016-10-20,07:50:21,399,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_400,2016-10-20,07:50:21,400,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_401,2016-10-20,07:50:21,401,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_402,2016-10-20,07:50:21,402,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_403,2016-10-20,07:50:21,403,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_404,2016-10-20,07:50:21,404,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_405,2016-10-20,07:50:21,405,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_406,2016-10-20,07:50:21,406,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_407,2016-10-20,07:50:21,407,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_408,2016-10-20,07:50:21,408,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_409,2016-10-20,07:50:21,409,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_410,2016-10-20,07:50:21,410,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_411,2016-10-20,07:50:21,411,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_412,2016-10-20,07:50:21,412,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_413,2016-10-20,07:50:21,413,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_414,2016-10-20,07:50:21,414,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_415,2016-10-20,07:50:21,415,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_416,2016-10-20,07:50:21,416,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_417,2016-10-20,07:50:21,417,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_418,2016-10-20,07:50:21,418,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_21_419,2016-10-20,07:50:21,419,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_420,2016-10-20,07:50:22,420,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_421,2016-10-20,07:50:22,421,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_422,2016-10-20,07:50:22,422,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_423,2016-10-20,07:50:22,423,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_424,2016-10-20,07:50:22,424,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_425,2016-10-20,07:50:22,425,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_426,2016-10-20,07:50:22,426,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_427,2016-10-20,07:50:22,427,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_428,2016-10-20,07:50:22,428,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_429,2016-10-20,07:50:22,429,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_430,2016-10-20,07:50:22,430,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_431,2016-10-20,07:50:22,431,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_432,2016-10-20,07:50:22,432,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_433,2016-10-20,07:50:22,433,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_434,2016-10-20,07:50:22,434,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_435,2016-10-20,07:50:22,435,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_436,2016-10-20,07:50:22,436,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_437,2016-10-20,07:50:22,437,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_438,2016-10-20,07:50:22,438,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_439,2016-10-20,07:50:22,439,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_440,2016-10-20,07:50:22,440,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_441,2016-10-20,07:50:22,441,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_442,2016-10-20,07:50:22,442,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_443,2016-10-20,07:50:22,443,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_444,2016-10-20,07:50:22,444,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_445,2016-10-20,07:50:22,445,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_446,2016-10-20,07:50:22,446,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_447,2016-10-20,07:50:22,447,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_448,2016-10-20,07:50:22,448,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_22_449,2016-10-20,07:50:22,449,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_450,2016-10-20,07:50:23,450,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_451,2016-10-20,07:50:23,451,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_452,2016-10-20,07:50:23,452,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_453,2016-10-20,07:50:23,453,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_454,2016-10-20,07:50:23,454,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_455,2016-10-20,07:50:23,455,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_456,2016-10-20,07:50:23,456,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_457,2016-10-20,07:50:23,457,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_458,2016-10-20,07:50:23,458,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_459,2016-10-20,07:50:23,459,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_460,2016-10-20,07:50:23,460,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_461,2016-10-20,07:50:23,461,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_462,2016-10-20,07:50:23,462,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_463,2016-10-20,07:50:23,463,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_464,2016-10-20,07:50:23,464,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_465,2016-10-20,07:50:23,465,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_466,2016-10-20,07:50:23,466,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_467,2016-10-20,07:50:23,467,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_468,2016-10-20,07:50:23,468,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_469,2016-10-20,07:50:23,469,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_470,2016-10-20,07:50:23,470,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_471,2016-10-20,07:50:23,471,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_472,2016-10-20,07:50:23,472,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_473,2016-10-20,07:50:23,473,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_474,2016-10-20,07:50:23,474,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_475,2016-10-20,07:50:23,475,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_476,2016-10-20,07:50:23,476,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_477,2016-10-20,07:50:23,477,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_478,2016-10-20,07:50:23,478,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_23_479,2016-10-20,07:50:23,479,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_480,2016-10-20,07:50:24,480,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_481,2016-10-20,07:50:24,481,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_482,2016-10-20,07:50:24,482,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_483,2016-10-20,07:50:24,483,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_484,2016-10-20,07:50:24,484,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_485,2016-10-20,07:50:24,485,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_486,2016-10-20,07:50:24,486,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_487,2016-10-20,07:50:24,487,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_488,2016-10-20,07:50:24,488,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_489,2016-10-20,07:50:24,489,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_490,2016-10-20,07:50:24,490,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_491,2016-10-20,07:50:24,491,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_492,2016-10-20,07:50:24,492,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_493,2016-10-20,07:50:24,493,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_494,2016-10-20,07:50:24,494,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_495,2016-10-20,07:50:24,495,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_496,2016-10-20,07:50:24,496,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_497,2016-10-20,07:50:24,497,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_498,2016-10-20,07:50:24,498,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_499,2016-10-20,07:50:24,499,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_500,2016-10-20,07:50:24,500,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_501,2016-10-20,07:50:24,501,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_502,2016-10-20,07:50:24,502,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_503,2016-10-20,07:50:24,503,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_504,2016-10-20,07:50:24,504,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_505,2016-10-20,07:50:24,505,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_506,2016-10-20,07:50:24,506,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_507,2016-10-20,07:50:24,507,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_508,2016-10-20,07:50:24,508,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_24_509,2016-10-20,07:50:24,509,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_510,2016-10-20,07:50:25,510,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_511,2016-10-20,07:50:25,511,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_512,2016-10-20,07:50:25,512,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_513,2016-10-20,07:50:25,513,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_514,2016-10-20,07:50:25,514,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_515,2016-10-20,07:50:25,515,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_516,2016-10-20,07:50:25,516,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_517,2016-10-20,07:50:25,517,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_518,2016-10-20,07:50:25,518,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_519,2016-10-20,07:50:25,519,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_520,2016-10-20,07:50:25,520,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_521,2016-10-20,07:50:25,521,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_522,2016-10-20,07:50:25,522,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_523,2016-10-20,07:50:25,523,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_524,2016-10-20,07:50:25,524,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_525,2016-10-20,07:50:25,525,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_526,2016-10-20,07:50:25,526,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_527,2016-10-20,07:50:25,527,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_528,2016-10-20,07:50:25,528,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_529,2016-10-20,07:50:25,529,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_530,2016-10-20,07:50:25,530,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_531,2016-10-20,07:50:25,531,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_532,2016-10-20,07:50:25,532,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_533,2016-10-20,07:50:25,533,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_534,2016-10-20,07:50:25,534,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_535,2016-10-20,07:50:25,535,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_536,2016-10-20,07:50:25,536,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_537,2016-10-20,07:50:25,537,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_538,2016-10-20,07:50:25,538,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_25_539,2016-10-20,07:50:25,539,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_26_540,2016-10-20,07:50:26,540,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_26_541,2016-10-20,07:50:26,541,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_26_542,2016-10-20,07:50:26,542,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_26_543,2016-10-20,07:50:26,543,1,2
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_50_26_544,2016-10-20,07:50:26,544,1,2
